name,group,corr_coeff
qMuCosmChi2_,RMS,0.0
qMuCosmChi2_,Q1,0.0
qMuCosmChi2_,Q2,0.0
qMuCosmChi2_,Q3,0.0
qMuCosmChi2_,Q4,0.0
qMuCosmChi2_,Q5,0.0
qMuCosmLegPt,mean,0.03370694456249647
qMuCosmLegPt,RMS,0.04613066617781358
qMuCosmLegPt,Q1,0.4321317606949803
qMuCosmLegPt,Q2,0.8054930010405624
qMuCosmLegPt,Q3,0.753815736595512
qMuCosmLegPt,Q4,0.6189689151636996
qMuCosmLegPt,Q5,0.05483448469623545
qMuCosmLegEta,mean,0.03991887831339215
qMuCosmLegEta,RMS,0.7714974532424298
qMuCosmLegEta,Q1,0.4206582817945846
qMuCosmLegEta,Q2,0.405569181570224
qMuCosmLegEta,Q3,0.036777189224703084
qMuCosmLegEta,Q4,0.4090679147264427
qMuCosmLegEta,Q5,0.40704221945179897
qMuCosmLegPhi,mean,0.4035769812879953
qMuCosmLegPhi,RMS,0.36036351922199894
qMuCosmLegPhi,Q1,0.3812631224447314
qMuCosmLegPhi,Q2,0.0685199702786538
qMuCosmLegPhi,Q3,0.29886799755833454
qMuCosmLegPhi,Q4,0.4613853776872318
qMuCosmLegPhi,Q5,0.3778308280499824
qMuCosmLegEn_,mean,0.032585188688277866
qMuCosmLegEn_,RMS,0.04708326093379773
qMuCosmLegEn_,Q1,0.40590123061778
qMuCosmLegEn_,Q2,0.6604422398157329
qMuCosmLegEn_,Q3,0.6260985499947345
qMuCosmLegEn_,Q4,0.492443684295023
qMuCosmLegEn_,Q5,0.057745763815442885
qMuCosmLegCh_,mean,0.024833566368154644
qMuCosmLegCh_,RMS,0.27463821129094346
qMuCosmLegCh_,Q1,0.0
qMuCosmLegCh_,Q2,0.0
qMuCosmLegCh_,Q3,0.03847818279770538
qMuCosmLegCh_,Q4,0.0
qMuCosmLegCh_,Q5,0.0
qMuCosmLegChi2_,mean,0.0
qMuCosmLegChi2_,RMS,0.0
qMuCosmLegChi2_,Q1,0.0
qMuCosmLegChi2_,Q2,0.0
qMuCosmLegChi2_,Q3,0.0
qMuCosmLegChi2_,Q4,0.0
qMuCosmLegChi2_,Q5,0.0
qSigmaIEta,mean,0.5635769819726169
qSigmaIEta,RMS,0.6296171444817975
qSigmaIEta,Q1,0.0
qSigmaIEta,Q2,0.7945551854662676
qSigmaIEta,Q3,0.6516791943245168
qSigmaIEta,Q4,0.1099294402247507
qSigmaIEta,Q5,0.4281658661838946
qSigmaIPhi,mean,0.6491097426636115
qSigmaIPhi,RMS,0.5114715421594184
qSigmaIPhi,Q1,0.0
qSigmaIPhi,Q2,0.8055987897145398
qSigmaIPhi,Q3,0.5989074475335407
qSigmaIPhi,Q4,0.07871378516969353
qSigmaIPhi,Q5,0.34833778226594964
qr9,mean,0.7136963267002419
qr9,RMS,0.4050132993381988
qr9,Q1,0.2741189737041283
qr9,Q2,0.6053791095630907
qr9,Q3,0.6440816979312748
qr9,Q4,0.37163495518116096
qr9,Q5,0.22420610274820085
qHadOEm,mean,0.08000960340547197
qHadOEm,RMS,0.04947724543054182
qHadOEm,Q1,0.0
qHadOEm,Q2,0.0
qHadOEm,Q3,0.31042128437367944
qHadOEm,Q4,0.264358906744347
qHadOEm,Q5,0.1316818940959739
qdrSumPt,mean,0.057619686052159315
qdrSumPt,RMS,0.020721310284799975
qdrSumPt,Q1,0.0
qdrSumPt,Q2,0.3015491441368336
qdrSumPt,Q3,0.9394798627524893
qdrSumPt,Q4,0.946614864029208
qdrSumPt,Q5,0.019701287296718783
qdrSumEt,mean,0.6641942611683709
qdrSumEt,RMS,0.2589302600422266
qdrSumEt,Q1,0.04156018625642988
qdrSumEt,Q2,0.7425936352527068
qdrSumEt,Q3,0.48203646876711925
qdrSumEt,Q4,0.8109008633979562
qdrSumEt,Q5,0.19160557411003404
qeSCOP,mean,0.43251585672988585
qeSCOP,RMS,0.03921057173817963
qeSCOP,Q1,0.5464265560915972
qeSCOP,Q2,0.845211851405324
qeSCOP,Q3,0.589637077487845
qeSCOP,Q4,0.5290171945899078
qeSCOP,Q5,0.14198661311665284
qecEn,mean,0.7979002880494183
qecEn,RMS,0.28810490809856687
qecEn,Q1,0.4931452612183427
qecEn,Q2,0.8736495505905821
qecEn,Q3,0.8238309537429431
qecEn,Q4,0.8197125840934362
qecEn,Q5,0.15850259680443146
qUNSigmaIEta,mean,0.4325799541097112
qUNSigmaIEta,RMS,0.4833424170539735
qUNSigmaIEta,Q1,0.30762622827138847
qUNSigmaIEta,Q2,0.48532292062914184
qUNSigmaIEta,Q3,0.3117597905308738
qUNSigmaIEta,Q4,0.08927371831135114
qUNSigmaIEta,Q5,0.49830719683342767
qUNSigmaIPhi,mean,0.5964283527574591
qUNSigmaIPhi,RMS,0.2956892743654219
qUNSigmaIPhi,Q1,0.2435697462948965
qUNSigmaIPhi,Q2,0.5319843593012219
qUNSigmaIPhi,Q3,0.43486676646176115
qUNSigmaIPhi,Q4,0.4257886120161895
qUNSigmaIPhi,Q5,0.37262417916182355
qUNr9,mean,0.43876303340284317
qUNr9,RMS,0.30045138672430344
qUNr9,Q1,0.33100813650139643
qUNr9,Q2,0.4160510656068588
qUNr9,Q3,0.38374096027938304
qUNr9,Q4,0.4033007801607026
qUNr9,Q5,0.2609811386960284
qUNHadOEm,mean,0.2617814758106506
qUNHadOEm,RMS,0.06389558969378374
qUNHadOEm,Q1,0.0
qUNHadOEm,Q2,0.0
qUNHadOEm,Q3,0.06611967497502064
qUNHadOEm,Q4,0.3595886958589314
qUNHadOEm,Q5,0.4376735263356356
qUNdrSumPt,mean,0.2983459674249182
qUNdrSumPt,RMS,0.04675061842426329
qUNdrSumPt,Q1,0.028914240344928736
qUNdrSumPt,Q2,0.21880447126874578
qUNdrSumPt,Q3,0.48646604383155717
qUNdrSumPt,Q4,0.6288422521734908
qUNdrSumPt,Q5,0.06066308927257548
qUNdrSumEt,mean,0.27974709834380906
qUNdrSumEt,RMS,0.15466558654296855
qUNdrSumEt,Q1,0.15865554839331789
qUNdrSumEt,Q2,0.5864123319487038
qUNdrSumEt,Q3,0.2973221579797305
qUNdrSumEt,Q4,0.3377715496849325
qUNdrSumEt,Q5,0.22586490970271939
qUNeSCOP,mean,0.027489808665147383
qUNeSCOP,RMS,0.04114486386976781
qUNeSCOP,Q1,0.6859369782181539
qUNeSCOP,Q2,0.21689155636738428
qUNeSCOP,Q3,0.18813622657983728
qUNeSCOP,Q4,0.261166673694676
qUNeSCOP,Q5,0.08680747933092896
qUNecEn,mean,0.19328959130234483
qUNecEn,RMS,0.052341316418894154
qUNecEn,Q1,0.5165313489749533
qUNecEn,Q2,0.20876270046341547
qUNecEn,Q3,0.24156612972202382
qUNecEn,Q4,0.33531105993002697
qUNecEn,Q5,0.22780906673685308
qEBenergy,mean,0.33026383481185334
qEBenergy,RMS,0.14808722425870913
qEBenergy,Q1,0.0
qEBenergy,Q2,0.0
qEBenergy,Q3,0.9727495909006683
qEBenergy,Q4,0.9818590082051589
qEBenergy,Q5,0.3541601249113911
qEBtime,mean,0.9333534393828053
qEBtime,RMS,0.9863706684836467
qEBtime,Q1,0.30123287966917406
qEBtime,Q2,0.9682634987822463
qEBtime,Q3,0.32047792812426934
qEBtime,Q4,0.9855930355673955
qEBtime,Q5,0.5246282900893593
qEBchi2,mean,0.7089212851089566
qEBchi2,RMS,0.9521475602986741
qEBchi2,Q1,0.0
qEBchi2,Q2,0.786637049062988
qEBchi2,Q3,0.7913282409727648
qEBchi2,Q4,0.3485229353739717
qEBchi2,Q5,0.0
qEBiEta,mean,0.06240682137670874
qEBiEta,RMS,0.5803976881642157
qEBiEta,Q1,0.0
qEBiEta,Q2,0.2126386278057857
qEBiEta,Q3,0.035955085686541655
qEBiEta,Q4,0.311950843316182
qEBiEta,Q5,0.0
qEBiPhi,mean,0.026068198745178652
qEBiPhi,RMS,0.06597929585999944
qEBiPhi,Q1,0.0
qEBiPhi,Q2,0.05644966658214808
qEBiPhi,Q3,0.025786408413295846
qEBiPhi,Q4,0.021277212650931913
qEBiPhi,Q5,0.0
qEEenergy,mean,0.6267447639887572
qEEenergy,RMS,0.5355524022520344
qEEenergy,Q1,0.1574722108209229
qEEenergy,Q2,0.9608438759642118
qEEenergy,Q3,0.9346973704749474
qEEenergy,Q4,0.889038139066781
qEEenergy,Q5,0.17810584963324608
qEEtime,mean,0.9883584245786359
qEEtime,RMS,0.9889095051285548
qEEtime,Q1,0.18986194676716286
qEEtime,Q2,0.7456488345544364
qEEtime,Q3,0.9821590823929218
qEEtime,Q4,0.9918765277276574
qEEtime,Q5,0.6004420545464221
qEEchi2,mean,0.9688728191913482
qEEchi2,RMS,0.9835654567239814
qEEchi2,Q1,0.0
qEEchi2,Q2,0.9183710855320919
qEEchi2,Q3,0.9369802522886871
qEEchi2,Q4,0.9333995788419249
qEEchi2,Q5,0.0
qEEix,mean,0.09621487692468382
qEEix,RMS,0.9391943106805496
qEEix,Q1,0.0
qEEix,Q2,0.721322351844894
qEEix,Q3,0.09665814667916982
qEEix,Q4,0.7346367365896821
qEEix,Q5,0.0
qEEiy,mean,0.054922635973812924
qEEiy,RMS,0.941272848686106
qEEiy,Q1,0.0
qEEiy,Q2,0.7620406462776947
qEEiy,Q3,0.13366555601167981
qEEiy,Q4,0.6749708581820332
qEEiy,Q5,0.0
qESenergy,mean,0.8695956192513862
qESenergy,RMS,0.15715882849104834
qESenergy,Q1,0.2742048069771411
qESenergy,Q2,0.5679673285289291
qESenergy,Q3,0.8576650094785699
qESenergy,Q4,0.9341596277983367
qESenergy,Q5,0.5284768215697291
qEStime,mean,0.9479026928063803
qEStime,RMS,0.9478581964438002
qEStime,Q1,0.104329355285116
qEStime,Q2,0.18665819139357917
qEStime,Q3,0.941170469716567
qEStime,Q4,0.9424917910066573
qEStime,Q5,0.5449611186101122
qESix,mean,0.02082944891453029
qESix,RMS,0.8431747409639504
qESix,Q1,0.07391124893879891
qESix,Q2,0.42890358797561845
qESix,Q3,0.03112706327014408
qESix,Q4,0.3219741836324646
qESix,Q5,0.02818071982122564
qESiy,mean,0.04924396788303937
qESiy,RMS,0.8571672382251874
qESiy,Q1,0.06241191037249671
qESiy,Q2,0.4954429491108625
qESiy,Q3,0.0681393799150976
qESiy,Q4,0.4692141679971785
qESiy,Q5,0.11746407703059566
qHBHEenergy,mean,0.973354922322106
qHBHEenergy,RMS,0.8163374908426438
qHBHEenergy,Q1,0.0
qHBHEenergy,Q2,0.9571288785175912
qHBHEenergy,Q3,0.9850024999255232
qHBHEenergy,Q4,0.9807292677721983
qHBHEenergy,Q5,0.1435403429596029
qHBHEtime,mean,0.9439039110307763
qHBHEtime,RMS,0.9756878062268601
qHBHEtime,Q1,0.0
qHBHEtime,Q2,0.9659132284241582
qHBHEtime,Q3,0.0
qHBHEtime,Q4,0.9804058918541171
qHBHEtime,Q5,0.0
qHBHEauxe,mean,0.9699451141101721
qHBHEauxe,RMS,0.7915731755892279
qHBHEauxe,Q1,0.0
qHBHEauxe,Q2,0.0
qHBHEauxe,Q3,0.0
qHBHEauxe,Q4,0.9812594508246906
qHBHEauxe,Q5,0.1364176225405141
qHBHEieta,mean,0.6442215376102214
qHBHEieta,RMS,0.7554638483791714
qHBHEieta,Q1,0.08317424919352585
qHBHEieta,Q2,0.2482334493884987
qHBHEieta,Q3,0.15318706126295492
qHBHEieta,Q4,0.4428774821457325
qHBHEieta,Q5,0.024765592119874936
qHBHEiphi,mean,0.8221509371659532
qHBHEiphi,RMS,0.16572574567901086
qHBHEiphi,Q1,0.0
qHBHEiphi,Q2,0.6952532177099405
qHBHEiphi,Q3,0.5384997288297958
qHBHEiphi,Q4,0.034077877673905264
qHBHEiphi,Q5,0.0
qHFenergy,mean,0.9946406797323755
qHFenergy,RMS,0.9784424401700168
qHFenergy,Q1,0.22677447442399418
qHFenergy,Q2,0.9946157491518631
qHFenergy,Q3,0.9936653667706598
qHFenergy,Q4,0.9939003849583725
qHFenergy,Q5,0.4618184273435612
qHFtime,mean,0.2759699889791138
qHFtime,RMS,0.3729499916938236
qHFtime,Q1,0.5663662057953651
qHFtime,Q2,0.9727428736253979
qHFtime,Q3,0.18686673139234544
qHFtime,Q4,0.8656501748666204
qHFtime,Q5,5.2392547592141366e-06
qHFieta,mean,0.6826735584243754
qHFieta,RMS,0.9965672082227716
qHFieta,Q1,0.0
qHFieta,Q2,0.9673015479086412
qHFieta,Q3,0.5479612214689765
qHFieta,Q4,0.970599935229718
qHFieta,Q5,0.0
qHFiphi,mean,0.9445871847639037
qHFiphi,RMS,0.9138587803754145
qHFiphi,Q1,0.0
qHFiphi,Q2,0.43966189113884935
qHFiphi,Q3,0.17031500408540673
qHFiphi,Q4,0.8017535475726097
qHFiphi,Q5,0.0
qPreShEn,mean,0.9238036314166812
qPreShEn,RMS,0.6929483535901749
qPreShEn,Q1,0.0
qPreShEn,Q2,0.9852583292583759
qPreShEn,Q3,0.9877053591701329
qPreShEn,Q4,0.9786351551316991
qPreShEn,Q5,0.2236624322259119
qPreShEta,mean,0.07035413400576108
qPreShEta,RMS,0.9851807360160457
qPreShEta,Q1,0.4152173306896465
qPreShEta,Q2,0.9675859234923849
qPreShEta,Q3,0.0
qPreShEta,Q4,0.9660907941991117
qPreShEta,Q5,0.4223056317570343
qPreShPhi,mean,0.07502860395474331
qPreShPhi,RMS,0.6753497888833675
qPreShPhi,Q1,0.46469290062866686
qPreShPhi,Q2,0.4861417882590742
qPreShPhi,Q3,0.0
qPreShPhi,Q4,0.5158484642682016
qPreShPhi,Q5,0.480071589421226
qPreShYEn,mean,0.6705485133999648
qPreShYEn,RMS,0.8148444974959279
qPreShYEn,Q1,0.0
qPreShYEn,Q2,0.9804937394342714
qPreShYEn,Q3,0.9783928554855618
qPreShYEn,Q4,0.9462071284827421
qPreShYEn,Q5,0.2014749330931016
qPreShYEta,mean,0.07477415651895482
qPreShYEta,RMS,0.9851521012780221
qPreShYEta,Q1,0.5002757270101857
qPreShYEta,Q2,0.9686531715165679
qPreShYEta,Q3,0.0
qPreShYEta,Q4,0.9670685175103977
qPreShYEta,Q5,0.44799281841277727
qPreShYPhi,mean,0.09140379987545943
qPreShYPhi,RMS,0.7470361072977934
qPreShYPhi,Q1,0.47010508054352507
qPreShYPhi,Q2,0.5043930970756942
qPreShYPhi,Q3,0.0
qPreShYPhi,Q4,0.5567848365909137
qPreShYPhi,Q5,0.4504855167274453
inst_luminosity,mean,0.9720413183023474
inst_luminosity,RMS,0.9963427035419898
